RESISTOR_0,RESISTOR_2,MOSFET_0_1_L_LOAD_NMOS,MOSFET_0_1_M_LOAD_NMOS,MOSFET_0_1_W_LOAD_NMOS,MOSFET_10_1_L_gm1_PMOS,MOSFET_10_1_M_gm1_PMOS,MOSFET_10_1_W_gm1_PMOS,MOSFET_14_1_L_BIASCM_PMOS,MOSFET_14_1_M_BIASCM_PMOS,MOSFET_14_1_W_BIASCM_PMOS,MOSFET_2_1_L_gm2_PMOS,MOSFET_2_1_M_gm2_PMOS,MOSFET_2_1_W_gm2_PMOS,MOSFET_4_1_L_gm3_NMOS,MOSFET_4_1_M_gm3_NMOS,MOSFET_4_1_W_gm3_NMOS,MOSFET_6_1_L_BIASCM_PMOS,MOSFET_6_1_M_BIASCM_NMOS,MOSFET_6_1_M_BIASCM_PMOS,MOSFET_6_1_W_BIASCM_PMOS,CURRENT_0_BIAS,gen,index,VDS0,VDS10,VDS14,VDS2,VDS4,VDS6,ft0,ft10,ft14,ft2,ft4,ft6,gm0,gm10,gm14,gm2,gm4,gm6,gmid_offset0,gmid_offset10,gmid_offset14,gmid_offset2,gmid_offset4,gmid_offset6,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
45,5,2,1,10,2,20,2,8,1,2,2,1,10,10,1,2,5,9,1,2,8.68,80,33,0.851427014897826,0.851427014897826,1.60172013853553,1.79692949822396,1.60172013853553,1.27974600100956,526730986.778299,526730986.778299,44987929.1607956,830884912.432439,44987929.1607956,98450808.6734654,0.000526328853970977,0.000526328853970977,9.01186704694527e-06,0.000223160485003757,9.01186704694527e-06,1.24539996654124e-05,-15,15,-15,-15,15,-15,100.562761275091,5.9777926611226,5.52282606324059,37.279075926874,72.0258567329808,26289607.9835742,22.2710574513201,0.00405732482719638,322.300000000001,76.3212182858615,24288720,0.000977306413696158,0.000120057974408356,45.78225,3.69332755654149e-08,5.35653945638481e-06,0.000315079308213839,"HSOTA_COMP_Pin_2",180,5,2,1,0
45,5,2,7,10,2,12,7,7,1,2,2,1,7,10,1,2,2,7,1,2,10,70,43,0.540638103340463,0.540638103340463,1.41953952825795,2.11095748252122,1.41953952825795,0.789961470047642,381686214.906789,381686214.906789,53714810.7158111,911189464.801653,53714810.7158111,435698508.7251,0.000783328930542584,0.000783328930542584,9.42544071053403e-06,0.000172378322992271,9.42544071053403e-06,2.33139837565246e-05,-1,2,10,-7,11,-14,101.94871654983,5.95817962266804,6.25761230824979,42.2388830806861,71.1930921519419,24499566.3305358,25.1793566240283,0.00401109604652339,315.5,77.1769133130898,25730810,0.000913760312418116,0.000100863530069238,45.60887,3.34211068482083e-08,4.49882681788472e-06,0.00032051313351289,"HSOTA_COMP_Pin_2",180,5,2,1,0
38,5,2,5,10,2,20,4,7,1,2,2,1,8,9,2,2,3,7,1,2,10,61,37,0.551292610631887,0.551292610631887,1.49303719253949,1.93453220724048,1.49303719253949,1.02019826943408,384094035.652515,384094035.652515,55877502.5967565,858524926.166988,55877502.5967565,232096076.295156,0.000750313597609868,0.000750313597609868,9.81457313997867e-06,0.000185847217644925,9.81457313997867e-06,1.80443673118357e-05,-15,1,15,-15,10,-11,103.22978070449,6.71764870847323,6.61327410313315,44.6396001961487,70.9116405000842,27002975.2653375,24.1453929352993,0.00413574762278498,315,76.0514657609883,26583420,0.000893268080914403,0.0001002787398751,47.64148,3.12603700510948e-08,5.07826345708562e-06,0.000359179917437835,"HSOTA_COMP_Pin_2",180,5,2,1,0
42,5,2,18,10,2,19,2,8,1,2,2,1,10,10,7,2,3,8,1,5,10,82,47,0.898348931360977,0.898348931360977,1.64492026495096,1.84498467723961,1.64492026495096,0.631251440770324,547463688.061425,547463688.061425,45915303.1209318,851609066.53431,45915303.1209318,157041522.947388,0.000521479325758456,0.000521479325758456,9.2023192624284e-06,0.000227876896897914,9.2023192624284e-06,3.00588353429562e-05,-15,-2,-15,15,15,-15,99.2454955667384,5.84010188297422,5.30589307013954,35.8147782234419,72.4001191966852,26945040.6626896,31.0966236109324,0.00379567708991602,306.500000000001,75.8923677030893,24480310,0.00102528807440626,0.000120077604546233,46.76892,3.27761871752046e-08,5.06771990764543e-06,0.000300811471701135,"HSOTA_COMP_Pin_2",180,5,2,1,0
41,5,2,12,10,2,16,3,8,1,2,2,1,10,10,1,2,3,8,1,3,10,63,37,0.780385008716332,0.780385008716332,1.63897117878213,1.83830440580704,1.63897117878213,0.820394331549077,501592711.955456,501592711.955456,45788264.4334256,849029296.710074,45788264.4334256,196017835.933874,0.000597384921436896,0.000597384921436896,9.1762248740258e-06,0.000227265903647494,9.1762248740258e-06,2.26503650643e-05,1,-2,-11,3,12,-13,100.091982488163,5.86104423842829,5.68673761337613,38.3854788902889,73.3402490864182,26904619.5733186,26.343879744639,0.0040481072043163,306.4,76.9465289606422,26104480,0.00102009200176753,0.000111192762481522,45.12429,3.39537019709976e-08,4.49257871926623e-06,0.000268341032691133,"HSOTA_COMP_Pin_2",180,5,2,1,0
29,5,2,1,10,2,18,4,9,1,2,2,1,10,8,1,2,3,8,1,2,9.25,100,62,0.600174824737349,0.600174824737349,1.91234302206835,1.75851704730716,1.91234302206835,0.979372197397558,411234839.816345,411234839.816345,40525888.5923661,814527633.129475,40525888.5923661,224447678.421854,0.000726424574259772,0.000726424574259772,9.13908156551026e-06,0.000219334051129101,9.13908156551026e-06,1.74369769225475e-05,15,-10,5,-15,15,-15,104.070011988623,5.79524004303495,6.29233371036437,42.4732525449595,75.2510355386663,24679514.9930773,20.8806130178211,0.0044026854975667,304.3,76.2988089705309,26796430,0.000946351941317715,9.49881808405734e-05,49.82461,3.00725752932281e-08,3.3635946488042e-06,0.000235370464856999,"HSOTA_COMP_Pin_2",180,5,2,1,0
53,5,2,3,10,2,16,3,8,1,2,2,1,6,10,5,2,3,9,1,2,9.9,59,57,0.825295505579636,0.825295505579636,1.7239605948851,2.60252391054253,1.7239605948851,1.01483362437724,519655724.48063,519655724.48063,47583315.7957974,1063307031.33005,47583315.7957974,231098513.687114,0.000622878934612474,0.000622878934612474,9.54507516367223e-06,0.000170052098138326,9.54507516367223e-06,1.79651229967699e-05,-3,1,2,14,6,-10,95.9800915787637,5.22090605012835,5.16929538645137,34.8927438585467,73.7993531556558,26432050.9867893,25.0599281722833,0.00424295987971899,293.4,76.1217942556708,26170760,0.00112505167719519,0.000126312341808339,45.09379,3.20563393066083e-08,2.70260086407959e-06,0.000258829024550877,"HSOTA_COMP_Pin_2",180,5,2,1,0
80,47,4,1,6,2,6,2,10,18,6,2,1,4,5,6,2,4,15,1,2,0.78,12,56,0.613605295362877,0.613605295362877,0.273027800236083,1.05712578045897,0.273027800236083,0.327085482256471,382217442.334177,382217442.334177,5383287.03933964,637630685.131911,5383287.03933964,42938243.8622426,0.000116865361528238,0.000116865361528238,6.74988217800488e-05,6.3793998494056e-05,6.74988217800488e-05,4.25221515637485e-06,-2,-14,-3,-15,7,4,72.5352111880985,39.5943468341583,45.5885046231264,307.722406206103,61.3949911643658,29985072.8299384,44.1701256507156,0.0150207292840555,-17.304342,76.2705923473132,34524490,0.000168290426551893,0.000209974109062209,37.13439,3.2347927426875e-08,7.32829897318377e-06,0.000664415175040123,"HSOTA_COMP_Pin_2",180,5,2,1,0
80,47,4,1,6,2,6,2,10,18,6,2,1,4,5,5,2,4,15,1,5,0.78,11,42,0.624186117099127,0.624186117099127,0.277143116260984,1.07365148842273,0.277143116260984,0.201666888114007,383721750.866519,383721750.866519,5471723.84909576,646203726.53227,5471723.84909576,25932551.8051909,0.000118177149257117,0.000118177149257117,6.86955834505995e-05,6.46120156718529e-05,6.86955834505995e-05,6.12052650451626e-06,-2,-12,-3,-15,7,4,68.5716469574993,39.4639497829735,45.816729579404,309.262924660977,61.4761154787609,30256556.742139,46.0543157586778,0.0156757081120794,-18.16782,76.3159366494599,35127160,0.000170375223793027,0.000217134863406378,36.7419,3.1991985665282e-08,6.48021000930976e-06,0.000660168668570993,"HSOTA_COMP_Pin_2",180,5,2,1,0
35,5,2,2,10,2,7,10,4,1,2,2,1,9,9,1,2,2,8,1,2,10,67,1,0.63732259221563,0.63732259221563,1.16620404110897,1.96645606327734,1.16620404110897,0.789961470047642,435230574.138126,435230574.138126,143682005.924339,890437854.729441,143682005.924339,435698508.7251,0.000752370886290843,0.000752370886290843,1.46683000552796e-05,0.000214068356511542,1.46683000552796e-05,2.33139837565246e-05,2,-4,15,10,15,-9,92.5820808294993,6.45710187415383,7.6441039399798,51.5977015948637,66.3588322118737,30334501.3659101,21.3541565040626,0.00367866617714356,378.100000000001,71.9638560799816,35910860,0.00104396684997617,0.000107857304843928,46.68278,2.67378812449049e-08,9.82892436961036e-06,0.000648448028262028,"HSOTA_COMP_Pin_2",180,5,2,1,0
30,5,2,1,10,2,14,4,5,1,2,2,1,9,7,1,2,3,8,1,2,10,100,33,0.713696180665349,0.713696180665349,1.5237528069186,1.94504989739165,1.5237528069186,1.02019826943408,471163462.741141,471163462.741141,112777594.236577,879836228.341406,112777594.236577,232096076.295156,0.000652991104759423,0.000652991104759423,1.43125647071915e-05,0.00021209927019182,1.43125647071915e-05,1.80443673118357e-05,-10,14,15,-15,15,0,92.5931436554196,8.52370941824043,7.92824952245273,53.5156842765559,67.7191702393607,39272056.1519674,19.9248588451713,0.00369954726524219,322.800000000001,70.4037470333901,36528540,0.0010238645126323,0.000119090483943192,49.39174,2.38064407868802e-08,8.44420458220973e-06,0.000583286659577187,"HSOTA_COMP_Pin_2",180,5,2,1,0
35,5,2,2,10,2,7,9,3,1,2,2,1,10,9,2,2,2,8,1,2,9.86,66,39,0.669047999640734,0.669047999640734,0.973939284069131,1.83897563537461,0.973939284069131,0.784210825542606,452615424.831943,452615424.831943,223419889.865124,852799871.497768,223419889.865124,432998853.215602,0.000705001724662402,0.000705001724662402,1.73553885945254e-05,0.000227750768504826,1.73553885945254e-05,2.31668365243376e-05,2,15,15,4,15,-8,90.631133254242,6.51831945460134,8.04221337370279,54.2849402724938,63.537573938941,30229983.4174812,21.4476105895272,0.00380624627732656,312.000000000001,69.8087216238666,37297340,0.00103059908916116,0.000112014881333614,48.70319,2.77542941739064e-08,1.55620314730154e-05,0.00099149474734217,"HSOTA_COMP_Pin_2",180,5,2,1,0
30,5,2,1,10,2,14,4,2,1,2,2,1,10,7,1,2,2,9,1,3,10,100,51,0.77528634048984,0.77528634048984,0.930851686228979,1.97961052439121,0.930851686228979,0.63040914311357,496258168.818739,496258168.818739,499391159.530887,912747121.900108,499391159.530887,365472945.457936,0.000694789991241628,0.000694789991241628,2.67903112483614e-05,0.000240790090033719,2.67903112483614e-05,2.91150376143207e-05,0,14,15,2,15,4,80.2989380234915,8.07974008359138,9.48853730960522,64.0476268398353,60.536361879232,43056078.8464732,19.9749843554382,0.00361741562075503,310.650000000001,64.7353287995132,50563410,0.00118419867748835,0.000126772114539648,49.32495,2.05122342682835e-08,1.95985613010352e-05,0.00155462557430397,"HSOTA_COMP_Pin_2",180,5,2,1,0
80,47,8,1,5,4,3,2,10,20,6,2,1,3,2,1,2,4,12,1,6,0.78,15,46,1.22247869957966,1.22247869957966,0.649635700326588,1.13654928866583,0.649635700326588,0.183282072286677,158871219.93292,158871219.93292,13378217.2918026,621967183.187131,13378217.2918026,23617353.63582,4.70477165385208e-05,4.70477165385208e-05,0.000194341111446013,4.88082982559623e-05,0.000194341111446013,6.59726149653831e-06,-1,-15,-10,15,15,-12,81.3525543569112,47.4554890320292,35.3149964740784,238.376226200029,52.5997362489169,51465338.5375996,46.8721665810319,0.0150477491978399,309.000000000001,56.5615918111349,38299010,0.000240999347610248,0.000522434011494545,49.5545,1.90333311286838e-08,4.25734273653111e-05,0.00255728367683083,"HSOTA_COMP_Pin_2",180,5,2,1,0
43,5,2,20,6,2,5,10,10,1,10,2,1,4,2,4,2,2,8,1,2,9.78,30,43,0.751426616976546,0.751426616976546,2.76882189836917,3.10043752871724,2.76882189836917,0.780908533808159,496652779.815266,496652779.815266,42439889.2459329,1071829549.0884,42439889.2459329,431444807.228281,0.000616242006024171,0.000616242006024171,5.32450521265422e-05,0.000118999806419207,5.32450521265422e-05,2.30821396366274e-05,-11,-5,-13,14,-3,-9,99.2152878938256,19.3237276199288,12.1325887170423,81.8949738400357,59.7227876872677,100876829.315344,27.1293199325011,0.00800692831291144,308.3,56.1482919901492,63336490,0.00116008016786929,0.000232714750833898,52.07526,8.60463728986505e-09,6.48545771574582e-06,0.000907890084123952,"HSOTA_COMP_Pin_2",180,5,2,1,0
80,47,9,1,6,4,6,2,10,18,6,2,1,4,2,5,2,4,20,1,5,0.78,10,39,1.16713113845725,1.16713113845725,0.831662446886162,1.25083837658488,0.831662446886162,0.201666888114007,90669421.3380544,90669421.3380544,16747399.8968236,717369716.113469,16747399.8968236,25932551.8051909,6.44258635552951e-05,6.44258635552951e-05,0.00022059235342227,7.21790911500066e-05,0.00022059235342227,6.12052650451626e-06,-1,-15,-3,-13,-8,4,37.2160242284153,58.9586725525585,26.4611233354145,178.612582514048,51.9894474326258,99640739.4090397,47.3814309619285,0.0161841271157744,-21.288432,53.3495633851365,44719560,0.000375557752179773,0.000704455723645999,35.32344,2.70320950090421e-08,2.50014218733452e-05,0.00216185453932694,"HSOTA_COMP_Pin_2",180,5,2,1,0
33,5,2,1,10,2,14,4,5,1,2,2,1,10,8,1,2,4,8,1,2,10,100,8,0.709827995735337,0.709827995735337,1.40205156451073,1.82336500889604,1.40205156451073,1.21158093163909,469452480.11807,469452480.11807,105772074.43767,843532573.258374,105772074.43767,148133375.09621,0.000650263533154536,0.000650263533154536,1.34031156146761e-05,0.000225928559031923,1.34031156146761e-05,1.51334527634931e-05,-15,14,15,-15,15,-13,92.8620138638778,7.59793633683573,7.68175439875767,51.8518421916143,67.7965099261793,34570489.1550481,20.7846096908265,0.0036062933731731,342.250000000001,71.8723218806075,34951860,0.0010111075669454,0.000115599737257241,46.58055,2.52674993039717e-08,9.18946001519538e-06,0.000572084572200815,"HSOTA_COMP_Pin_2",180,5,2,1,0
51,5,2,1,10,2,19,4,4,1,2,2,1,5,10,1,2,4,9,1,3,9.84,61,16,0.640828778050566,0.640828778050566,1.13760028834765,2.87799220343831,1.13760028834765,0.967877044603871,428539567.888196,428539567.888196,140837982.774867,1126241520.23993,140837982.774867,124537943.74107,0.00080636841869935,0.00080636841869935,1.43712677328676e-05,0.000150292313274926,1.43712677328676e-05,1.88979647585724e-05,-3,15,7,-3,13,-15,87.536193071333,5.22935164742194,6.41119510002171,43.2755669251466,65.9476503179067,26157871.1887265,24.454038521275,0.0037639426640606,338.800000000001,71.8949426932975,32069600,0.0011115833579536,0.000117513012004303,45.26709,3.35264623146925e-08,5.98597091778563e-06,0.000630768035922991,"HSOTA_COMP_Pin_2",180,5,2,1,0
44,5,2,1,10,2,20,2,3,1,2,2,1,10,10,1,2,2,9,1,3,9.27,100,11,0.905568817268192,0.905568817268192,0.949684881300351,1.9050587408779,0.949684881300351,0.606242893261891,548086700.842719,548086700.842719,218802209.633086,879784263.63388,218802209.633086,352867035.115781,0.000551185414131723,0.000551185414131723,1.69889239907759e-05,0.000233848562469537,1.69889239907759e-05,2.80942959840075e-05,-1,15,-15,9,15,-5,87.9620362700862,5.71382202845177,6.9001692992128,46.5761427696864,62.6939162042818,28062938.7979031,21.095023109729,0.0034736523076181,336.300000000001,69.0604926643545,33889580,0.0010914250725177,0.0001306632319308,48.35841,3.17248526418849e-08,1.72055486490796e-05,0.00105409035342419,"HSOTA_COMP_Pin_2",180,5,2,1,0
59,5,2,11,10,2,20,2,4,1,2,2,1,6,10,1,2,2,9,1,2,9.93,57,17,0.934770338597874,0.934770338597874,1.15595602324023,2.62655910990235,1.15595602324023,0.787090625848655,558594670.045102,558594670.045102,142666495.189693,1074883571.22707,142666495.189693,434351824.528923,0.000564039867762331,0.000564039867762331,1.45622247743595e-05,0.000171326371631235,1.45622247743595e-05,2.3240579329835e-05,-15,-7,15,15,11,-11,87.193253784595,5.58574543050103,6.02647039640221,40.6786751757149,64.9284000984754,28951005.6320917,26.3818119165458,0.00371070146611639,335.800000000001,70.4523531166332,31235290,0.00115178124158702,0.00014836124777429,46.65785,3.29024966416172e-08,8.37565787717987e-06,0.000727275053050924,"HSOTA_COMP_Pin_2",180,5,2,1,0
29,5,2,1,10,2,18,4,6,1,2,2,1,10,8,1,2,2,8,1,2,9.25,100,17,0.608664591393593,0.608664591393593,1.52698505914078,1.78009171920327,1.52698505914078,0.758721113526086,415400371.452837,415400371.452837,77826518.9468653,825404513.639592,77826518.9468653,420930995.968105,0.000734742583251621,0.000734742583251621,1.17761912141464e-05,0.000221724919563592,1.17761912141464e-05,2.25092799625053e-05,2,-10,5,-15,15,-12,97.2198705137326,7.39626466256003,7.29293121960338,49.2272857323228,70.2399910058759,32344992.898798,20.3469899493758,0.00385132114156498,332.600000000001,73.7211722634588,31893100,0.000971811654620404,0.000100968402747628,48.38948,2.68360482219478e-08,6.80745521576487e-06,0.000439254163643987,"HSOTA_COMP_Pin_2",180,5,2,1,0
62,5,2,1,10,2,20,2,3,1,2,2,1,7,10,10,2,3,8,1,5,10,53,23,0.875122182891418,0.875122182891418,0.917055621578576,2.2587230277961,0.917055621578576,0.631251440770324,536348245.59096,536348245.59096,212512942.875944,967008101.86906,212512942.875944,157041522.947388,0.0005373641795922,0.0005373641795922,1.64900650882308e-05,0.000181353731643409,1.64900650882308e-05,3.00588353429562e-05,-15,-10,-2,-3,9,-14,87.7222126047185,5.68993381249802,6.79811733562774,45.8872920154873,61.9164151622867,26200822.4908842,27.8388218141501,0.00339812123249071,329.800000000001,68.8908258980009,31303750,0.00102328167424114,0.000148253285335091,48.56693,3.08630895932689e-08,1.53914127565291e-05,0.00109123348911888,"HSOTA_COMP_Pin_2",180,5,2,1,0
29,5,2,1,10,2,18,4,5,1,2,2,1,9,9,2,2,2,9,1,2,9.7,68,22,0.665108794910019,0.665108794910019,1.39291313531463,2.06128590025147,1.39291313531463,0.777594269429867,441028098.294482,441028098.294482,105235063.794143,928145847.565428,105235063.794143,429882341.012302,0.000787920577606443,0.000787920577606443,1.3333450938886e-05,0.00022161387324217,1.3333450938886e-05,2.29969896398812e-05,3,-13,-9,-15,11,-14,90.8891251985929,6.00341116110139,6.68777604781408,45.1424883227451,68.7183071270139,30695935.9431055,20.8326666559997,0.00394533019885708,329.300000000001,72.5028933948022,34195150,0.00113624053315989,0.000100231556178776,48.13201,2.77241109296832e-08,6.60239709343813e-06,0.000480659056487198,"HSOTA_COMP_Pin_2",180,5,2,1,0
28,5,2,1,10,2,18,4,6,1,2,2,1,10,8,1,2,2,8,1,2,9.25,100,25,0.608672601086778,0.608672601086778,1.52698509900357,1.78006281700725,1.52698509900357,0.758721113526086,415404267.035919,415404267.035919,77826520.5094707,825401929.676663,77826520.5094707,420930995.968105,0.000734750392984062,0.000734750392984062,1.17761914563272e-05,0.000221723381361227,1.17761914563272e-05,2.25092799625053e-05,2,-10,4,-15,15,-12,97.2819614471446,7.36125462677983,7.16438349753732,48.3595886083769,70.0181683771381,32191887.4269698,20.2237484161567,0.00389521811660541,328.250000000001,73.5101593754165,31330940,0.00097181161693876,9.98019652592518e-05,49.30242,2.70767031538026e-08,6.8863800765584e-06,0.000447949320632191,"HSOTA_COMP_Pin_2",180,5,2,1,0
51,5,2,20,10,2,17,4,4,1,2,2,1,5,10,1,2,4,9,1,6,10,63,25,0.687699512964563,0.687699512964563,1.15155081254173,2.91527447757428,1.15155081254173,0.687154626534885,452804616.435319,452804616.435319,142228794.444152,1137907667.16931,142228794.444152,92854871.6373838,0.000765182574498374,0.000765182574498374,1.45165096163676e-05,0.000151581274427946,1.45165096163676e-05,2.79770690457171e-05,-3,15,-7,15,7,-15,86.5985357090244,5.27134328329958,6.28151531034925,42.4002283448575,65.6851963663037,26918284.0480272,32.7108544675922,0.00354289958964582,324.400000000001,71.4060942613163,32076760,0.0011347849263608,0.000123340256173321,45.90986,3.33777993386929e-08,6.40110058535592e-06,0.000660045310469037,"HSOTA_COMP_Pin_2",180,5,2,1,0
28,5,2,5,10,2,8,9,6,1,2,2,1,10,9,2,2,2,8,1,2,10,60,25,0.628212811399887,0.628212811399887,1.48474289225458,1.8538580171902,1.48474289225458,0.789961470047642,429812486.543574,429812486.543574,76160062.6495273,857377537.53192,76160062.6495273,435698508.7251,0.000763785598509472,0.000763785598509472,1.15179725401051e-05,0.000228964901159325,1.15179725401051e-05,2.33139837565246e-05,-15,1,15,1,15,-15,97.8425105110246,6.38888630021533,6.53135734959471,44.0866621097643,70.302704669092,30041587.8347403,22.561028345357,0.00410748532418242,324.3,74.252758365683,30711510,0.00104492521763849,9.54624379798747e-05,48.49775,2.84618549697762e-08,6.11116359799935e-06,0.000392846701037008,"HSOTA_COMP_Pin_2",180,5,2,1,0
38,5,2,5,10,2,18,4,7,1,2,2,1,9,8,1,2,2,7,1,2,10,56,23,0.634214896441361,0.634214896441361,1.52220408415127,1.71854081552557,1.52220408415127,0.817881185285722,480214324.685638,480214324.685638,73797186.6751002,900187443.350007,73797186.6751002,538535204.170391,0.000817627229732993,0.000817627229732993,1.24265895864618e-05,0.000218941990077114,1.24265895864618e-05,2.74151356137484e-05,-15,1,15,-15,15,-15,97.7376518419885,7.31175855362731,7.46896560786908,50.4155178531163,72.492068899027,30254158.0361142,23.1300670124408,0.00416670536605503,322.200000000001,75.549710921078,30904640,0.00091949784459339,0.000107855396802475,45.21613,2.73182126757105e-08,5.08994564317966e-06,0.000343919538765114,"HSOTA_COMP_Pin_2",180,5,2,1,0
34,5,2,8,10,2,15,4,3,1,2,2,1,9,10,1,2,2,9,1,8,10,72,30,0.758570935144145,0.758570935144145,0.997914221852995,2.12924996501657,0.997914221852995,0.37481654233302,486318730.137094,486318730.137094,227937641.351215,956888654.40733,227937641.351215,230739048.751619,0.000730309846655811,0.000730309846655811,1.77140766354752e-05,0.000227022558298178,1.77140766354752e-05,4.83981613980065e-05,-12,15,-15,12,11,-15,83.8311889054816,5.3292525219299,6.61073478752891,44.6224598158201,63.8768348256619,28742019.0625057,25.7487863791675,0.00356114683436511,321.400000000001,69.4923662079149,35653380,0.00119850116333209,0.000110246132528113,49.45464,3.07641266028243e-08,1.12346206135916e-05,0.000880223422365933,"HSOTA_COMP_Pin_2",180,5,2,1,0
45,5,2,20,10,3,20,3,4,1,2,2,1,10,10,1,2,5,10,1,3,8.97,71,42,0.958707414374857,0.958707414374857,1.15024082683275,1.94055278909624,1.15024082683275,1.05038547840919,243681507.25292,243681507.25292,142098497.875001,892414803.543793,142098497.875001,84524707.8373948,0.000538452482831322,0.000538452482831322,1.45029015145042e-05,0.000236868647305462,1.45029015145042e-05,1.58862403894241e-05,6,13,6,-15,2,-12,90.2514909500642,5.47071773016703,6.14724456932561,41.4939008429478,65.4519892833394,27637897.2708108,32.0624390837628,0.00350935457844298,319.500000000001,71.2031559426372,31055690,0.00112265981394027,0.00012924499905442,45.22419,3.08010431208981e-08,1.15622110087443e-05,0.000687134372030052,"HSOTA_COMP_Pin_2",180,5,2,1,0
45,5,2,1,10,2,20,2,3,1,2,2,1,10,10,1,2,5,9,1,4,9.03,100,46,0.872981156712798,0.872981156712798,0.917924404515545,1.83985529827731,0.917924404515545,0.910566924959309,535495770.479774,535495770.479774,212681570.298942,851783206.773738,212681570.298942,74931706.4804444,0.000536376905042835,0.000536376905042835,1.65034363793909e-05,0.000227669871472274,1.65034363793909e-05,1.87362171962228e-05,-10,15,-15,-15,15,-4,86.4342770609186,5.89138898106591,6.92366062080141,46.7347091904095,61.8720922754921,27058551.2057995,24,0.00344624489446098,314.950000000001,68.887891802699,31799670,0.00102064409571181,0.000130900564466911,49.16301,3.2393869492999e-08,1.94791193912258e-05,0.00117211191024191,"HSOTA_COMP_Pin_2",180,5,2,1,0
41,5,2,17,10,2,14,3,5,1,2,2,1,8,9,4,2,5,9,1,4,9.66,76,58,0.869776347189107,0.869776347189107,1.36914741785322,2.16966985323207,1.36914741785322,0.942850075810496,542803050.342384,542803050.342384,103831071.420563,950611960.109274,103831071.420563,77157429.2840591,0.00056929270344938,0.00056929270344938,1.31513501657402e-05,0.000202789842897397,1.31513501657402e-05,1.93086167961871e-05,2,-8,-3,4,-1,-13,89.2256355346347,6.4770003228721,6.36376671713969,42.9554253406929,66.8701206437257,31833455.6737965,30.5286750449475,0.00359889119387187,303.400000000001,71.1804556094367,31276930,0.0010921878814585,0.000130792236280016,48.08695,2.85785108106065e-08,8.22661215684528e-06,0.000572411539403017,"HSOTA_COMP_Pin_2",180,5,2,1,0
30,5,2,3,10,2,20,2,7,1,2,2,1,10,7,4,2,2,8,1,4,10,70,63,0.887373033361831,0.887373033361831,1.90361305777894,1.86962358377303,1.90361305777894,0.540114902221226,541159728.484856,541159728.484856,67151700.2138772,862674910.558989,67151700.2138772,321941693.895122,0.000542974964609759,0.000542974964609759,1.18479570725877e-05,0.000230299161729239,1.18479570725877e-05,3.4071256578202e-05,-3,10,-2,-1,3,-15,97.2312932972876,6.77528326629437,6.65160826237819,44.8983557710528,71.6805784334278,32384593.509683,21.6564078277077,0.00403078806180024,300.6,71.7669806479008,31793450,0.00106218087903226,0.000125931067739609,51.2875,2.42645925932087e-08,5.2723788461706e-06,0.000363692407037153,"HSOTA_COMP_Pin_2",180,5,2,1,0
45,5,2,2,10,2,19,5,5,1,2,2,1,6,8,1,2,5,7,1,2,10,51,47,0.49810031888675,0.49810031888675,1.29767346775727,2.26257433021788,1.29767346775727,1.37987844936508,354386128.849962,354386128.849962,99542482.4473883,945188826.464232,99542482.4473883,104466356.317863,0.000818723697748069,0.000818723697748069,1.25954310807398e-05,0.00015379066269869,1.25954310807398e-05,1.32337417057742e-05,0,2,2,-15,15,-14,95.9868196748507,7.65128467899977,8.15563946421867,55.0505663834761,67.6275342670723,30335363.7910181,24.2487113059643,0.00432355701344069,298.1,73.2401699936497,32335000,0.000881053605554883,0.000112537798906659,45.50815,2.86824232705149e-08,6.80409665788639e-06,0.000531166055126153,"HSOTA_COMP_Pin_2",180,5,2,1,0
