RESISTOR_0,RESISTOR_2,MOSFET_0_1_L_LOAD_NMOS,MOSFET_0_1_M_LOAD_NMOS,MOSFET_0_1_W_LOAD_NMOS,MOSFET_10_1_L_gm1_PMOS,MOSFET_10_1_M_gm1_PMOS,MOSFET_10_1_W_gm1_PMOS,MOSFET_14_1_L_BIASCM_PMOS,MOSFET_14_1_M_BIASCM_PMOS,MOSFET_14_1_W_BIASCM_PMOS,MOSFET_2_1_L_gm2_PMOS,MOSFET_2_1_M_gm2_PMOS,MOSFET_2_1_W_gm2_PMOS,MOSFET_4_1_L_gm3_NMOS,MOSFET_4_1_M_gm3_NMOS,MOSFET_4_1_W_gm3_NMOS,MOSFET_6_1_L_BIASCM_PMOS,MOSFET_6_1_M_BIASCM_NMOS,MOSFET_6_1_M_BIASCM_PMOS,MOSFET_6_1_W_BIASCM_PMOS,CURRENT_0_BIAS,gen,index,av0,av10,av14,av2,av4,av6,ft0,ft10,ft14,ft2,ft4,ft6,gm0,gm10,gm14,gm2,gm4,gm6,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
15.2,13.9,2.4,1,2,0.8,2,5,0.8,1,2,0.8,1,3,0.4,1,2,0.8,7,1,2,1.1,9,54,118.418842298649,392.296938684474,40.4590174467575,0.568250115773877,11.3425642916406,264.334738471331,530831993.97649,771977100.539515,3153271796.2428,567250983.284756,15376390805.6059,445391876.126983,6.29542726598858e-05,0.000130201374253674,0.000131410475238903,3.84989040571885e-05,0.000353612871407878,1.35837339610625e-05,52.8048456080433,9.49875555695246,20.8785127918641,1729865.4041065,18.1382934608748,125404196.922642,13.2022725316515,0.122904435695835,-146.761399019839,20.6555975838249,275641700,0.000412567849581537,0.00115565050511432,34.87066,2.72353131136011e-09,0.00192035726087548,0.049108511223517,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,0
3.03,8.83,2.4,2,7,0.8,5,8,0.8,1,7,0.8,1,6,1.2,1,2,0.8,4,1,8,7.24,12,19,135.712078203603,296.772564623199,129.488294628445,58.4135201671826,457.874796538331,229.263427190927,409437477.716664,803765585.443216,927281371.172874,1558505048.10064,1746025493.79083,545379748.046989,0.000330397564323585,0.000559263442322863,0.000124097594381787,0.000191762114039718,9.96880569926941e-05,7.09465513953425e-05,97.0711752967196,19.6388148816453,14.2805213742037,2.14527102994677,50.8982583389399,259943368.1569,12.7788888405839,0.0416230942359717,-28.8437688,47.9349681710586,189019900,0.000413631387833651,0.00034979569839566,35.43244,2.08635610161706e-09,1.85527158348353e-05,0.00246519787930888,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,0
51.7,13.9,2.4,2,9,0.8,3,9,0.8,1,2,0.8,1,2,0.4,1,2,0.8,7,5,9,1.1,1,1,288.220822950099,669.246508787866,201.23877423293,4.50770471716597,73.0874966466443,370.227153386314,93119217.2164001,290606871.768341,795906975.091323,744691220.785569,3339195231.05292,51283763.1382704,6.9402545997132e-05,9.57849088055115e-05,2.71797206916171e-05,2.73395605381087e-05,5.16805929219311e-05,2.5623929906603e-05,63.5126533828463,8.83181249722226,58.9380320527202,101.544740629035,38.4162303154264,9227201.09229507,25.4715527598928,0.350059482030586,-67.5185445,36.8323693603461,61576610,3.26490212767664e-05,0.00111145979313605,35.11142,3.62132161548086e-05,5.69802312280054e-05,0.012449345031639,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,0
15.2,13.9,1.2,1,4,0.8,1,8,1.2,1,2,0.8,1,2,0.4,1,2,0.8,7,1,3,1.1,10,13,101.884013313345,323.765114610775,85.9744761710535,24.6688382257411,44.4944349772842,289.430354496851,1189279670.49012,893343166.479165,1085841835.23747,1436380718.30381,12511975627.3058,351828355.871522,0.000133565656663727,0.000127185841021221,6.57081181826348e-05,5.89463542965902e-05,0.000251259177769824,1.54125275260401e-05,87.9055023788789,31.585679586965,54.7500939359286,42.6663095945845,35.8420908415422,198723370.755142,13.3529023062404,0.0566304027204205,-35.5751154,35.1671085452135,344463800,0.000196611420659792,0.00123758083427833,32.03277,1.97207283336402e-09,5.58615190826295e-05,0.00286097408938213,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,0
8.22,47.5,1.2,1,2,0.8,1,2,0.8,3,9,0.8,1,2,1.2,1,2,0.8,15,3,10,30,3,7,134.67134611507,1.03802127199019,330.709566426132,578.629644911347,474.637874412158,221.588441301865,539358392.789724,1223978379.67618,140193340.438181,642089124.246656,590325049.110435,567011288.014659,2.64220928495248e-05,5.3468884928821e-05,4.89673943957631e-05,1.97902436068683e-05,2.73484665144799e-05,0.000280132785048381,5.17482440185625,145.579176460627,0.859174696447991,2334914396.58862,7.29690228921967,863378225.610711,25.8495647932417,0.239054154370833,-189.574307078479,29.361331463592,5095459,0.000185332615599951,0.000907261615480461,77.85305,7.91555769191068e-10,0.00122359315508754,0.125956611062209,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,0
3.03,8.83,1.2,1,4,0.8,2,7,0.4,1,2,0.8,1,7,1.2,1,8,0.8,4,1,9,30,5,17,107.976553768267,1.23907870706488,32.4350592173407,415.85072994839,483.05547480316,137.282126498916,1048151033.70004,1135030172.65897,5419962826.66442,837373307.141462,1121394227.53697,877800874.173692,0.000115358012626203,0.000340380798129649,0.000117124294538133,0.000101256028158907,0.000234050757019719,0.000149226273089816,10.5584514994665,45.5217436563419,3.2399954058113,49996827.976112,13.2237410623981,1224193400.64509,10.959014554238,0.252917669954716,-187.001095271768,28.6151065175616,87131570,0.000840390562781738,0.000676095390600593,14.98589,5.54214089790973e-10,0.00085003491164939,0.061697017958952,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,0
6.5,38.5,2,1,2,0.8,1,5,0.8,2,8,0.8,1,2,0.4,9,10,1.2,5,2,8,15.7,4,40,219.076322995851,0.317065131790698,89.8805196260637,695.303439809141,68.6185336721055,299.55037492475,100896410.189136,525620862.607088,1325779605.95267,40216251.2279472,3133318854.09436,289124209.339511,6.90860596696669e-06,6.30067719306499e-05,0.000426979099643502,8.59517989831728e-07,0.00224057287257629,0.000116132918647705,0.302633712506434,86.4186935097639,4.52594908992157,113468825411021,1.84213550544271,1148660751.9894,19.4781929346641,0.801750702092434,-422.228906336202,18.9883856787546,60158050,0.000415369025402046,0.00142197041081737,37.30561,0.000515999999,0.00158577735193317,0.421182573396624,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,0
72.2,1.34,0.8,1,9,0.4,1,5,0.4,1,5,0.4,1,4,0.4,2,9,0.4,1,1,2,59.9,10,51,65.9520116610759,57.5892877481856,15.7569234834736,1.8201665942091,18.486639520865,27.0956234303369,3715413361.96484,7427813390.01126,11013845851.7414,5268511558.03175,13619287234.0583,6463511183.55072,0.000674138235528777,0.000374649954502636,0.000616750630205181,0.000237974539948018,0.00276248044158564,0.000141923507235158,30.2488335908246,39.9147409037646,10.2280976653835,11321576.5166803,21.4045530265678,3221039272.07917,19.710403344427,0.11481509869848,-112.35405007192,22.9626712184511,825386900,0.00252181211686083,0.0029304598256402,31.58487,2.83583606053001e-10,0.000833573145438765,0.046685055186801,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,1
3.03,61.7,0.8,1,3,0.8,1,2,0.8,1,9,1.2,1,2,0.4,2,6,1.2,1,1,6,13.4,10,57,99.913588939412,2.205078503019,85.7495825215885,532.419457354288,65.5340090871611,215.361460073443,1401767013.73188,1348877335.49026,1391714612.68839,468871771.427525,7727368415.36085,387294337.121844,7.37965428102101e-05,5.66558168016053e-05,0.000253086611991154,2.56310009743336e-05,0.000835521697764841,6.4151416327029e-05,8.720677348428,80.9457466319495,19.8137194199512,9066553.50108689,13.6806350517825,896237020.390768,18.6882315910308,0.202229466658778,-106.974973808701,20.6691989037178,219378900,0.000346002205830008,0.00153915843230486,36.46237,8.43634567534044e-10,0.000102472730670965,0.059853477225839,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,0
3.43,80,2.4,1,2,0.8,1,2,0.8,2,7,0.8,1,2,0.4,1,2,1.2,42,2,9,30,4,18,205.683913781609,0.326849049157172,200.333460640432,671.793624229657,70.1788667459945,242.042226994807,162550084.82266,588807921.40892,633835019.538225,13460174.7180944,8344197025.26106,346748617.326648,1.61277943657302e-05,2.83545793314406e-05,0.000151140384741164,2.73605698946446e-07,0.000151071788800631,0.000167317176495644,0.270047213743205,130.835990734674,45.5813288695134,5538928208063.59,1.53232152181177,568835224.942225,36.6653787652603,0.470716360450701,-275.276252844531,25.1350282182314,198173800,0.000135865526600346,0.000787767915577505,47.96297,0.00484899999870531,0.000650067670479044,0.484931807715464,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,0
22.4,80,2.4,1,2,1.2,1,2,0.8,1,2,0.8,1,2,1.6,1,2,1.2,21,2,5,30,5,23,288.658097425798,1.10530119754056,347.659910311079,736.677691781955,468.608683379308,221.401841576749,64139467.7988508,611749334.427062,291883690.84168,175268272.417499,143871079.139482,489899804.475966,4.87879489355111e-06,3.81423980977965e-05,7.66019165486252e-06,3.94329872871936e-06,7.01131734261375e-06,0.000134982521674561,4.53404456709041,196.463247263991,0.419582160021417,3943608407.01691,6.93582693274416,861756935.661535,27.8854800926934,0.226864365003783,-213.328219161346,31.8714583367283,1840435,0.000137073496516306,0.000862769441995199,57.95584,7.86567803622863e-10,0.00147991578005875,0.122828940859717,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,0
23,80,1.6,1,2,0.8,1,2,0.8,2,6,0.4,1,2,0.4,1,2,0.8,24,5,8,25.7,1,5,188.187096786388,0.330644296309736,299.165408251105,141.631978292168,71.9720231380706,254.800340756977,135511733.105798,591927699.934747,315139414.602085,171118654.336488,3354580727.91468,467665625.405724,7.33527852274959e-06,2.84869145915547e-05,5.43462861717837e-05,2.22741035289774e-06,5.33193252239227e-05,0.000291790959282578,0.109398648571905,554.897985153923,5.18415887990974,392896054316296,1.55885684155894,1879786690.96326,36.0416425818802,0.380041381011785,-412.565785652766,22.009340885614,17561990,0.000105863304002279,0.00114261838620679,70.20698,0.00130899999870375,0.00194702497910577,0.393964237922161,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,0
8.22,47.5,2.4,1,2,1.2,1,2,0.8,50,10,0.8,1,2,1.2,1,2,1.2,15,3,7,30,10,0,105.423657429363,38.0173878732117,328.216806657297,140.95852530852,561.863628226316,257.909341055,588927510.01877,1000443794.22921,169613207.285969,1708082043.20182,2447882683.72942,329741820.443135,7.03696053482688e-05,6.08363643148432e-05,0.00112001920616908,6.72560677957016e-05,0.000143602614457125,0.000182288160118188,35.1896140818766,7.39750265766374,6.29107502120286,10017.8606904416,40.2394394743686,120367962.152585,32.6772091831601,0.173334216409067,467.5,36.1776094472759,102364800,0.000508482252908879,0.000468468816924181,67.42147,4.77192992684851e-09,0.000287034465062604,0.0155608154172149,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,0
3.03,8.83,1.2,1,3,0.8,2,5,0.8,1,9,0.8,1,4,2.8,1,8,0.8,4,3,9,7.24,1,0,87.4418912475241,322.197938862444,131.066826186585,3.27238221771935,1233.9804786525,306.418647338706,1486078861.08382,922423910.266981,914409323.335064,953898589.379352,275060274.282489,286513735.291656,0.000129716476610839,0.000165082457585668,0.000156981370057094,7.77389811335286e-05,0.000143168549805524,0.000109562201441732,63.0743590297477,10.6829540132005,7.90590386980106,3189.49245992655,34.2011342287436,67869783.4239845,13.7876756561793,0.038290525334001,-49.2753393,32.7810993748061,50226930,0.0001985341067067,0.00075724875703635,66.67225,6.7845896195491e-09,0.000167778936280445,0.017925550196527,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,0
3.03,8.83,2.4,2,10,0.883,4,9,0.8,2,8,1.2,1,5,1.2,1,2,1.2,4,1,4,7.24,51,0,150.021246709162,309.777818189101,209.939340233659,86.4459780034783,552.590339694902,234.971568773882,347509793.08408,699304600.737376,603335649.50965,892385101.536174,1494584555.6882,362032444.661744,0.000392802719807188,0.000492506584042967,0.000161926420599031,0.000134552673550047,8.3625313995479e-05,3.9111455970982e-05,87.8452823324674,17.325954599749,9.30688616222408,14.5253190965031,46.6063745074933,217834983.197738,13.3973131634668,0.030496040575368,585,44.8907870107154,117013200,0.000392898595326341,0.000375820694802673,51.22524,2.464127430161e-09,3.29805387985005e-05,0.00435939431722288,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,0
72.2,1.34,0.4,1,7,0.4,1,5,0.4,1,8,0.4,1,5,0.4,1,2,0.4,12,1,2,24.3,14,0,24.2489826178446,43.6303030631137,31.9598103285082,4.36740168891976,38.8939079719183,42.8715998802462,18848956897.789,10625702991.4812,7045787479.78657,10118531924.1619,20916982644.547,5221310295.93849,0.00144927865906593,0.000535774181101294,0.000601456025028812,0.000558610482007013,0.000426429586534241,0.00010844762788437,30.1575930862567,12.7757504096565,9.51874689584761,117957.049256892,37.6042623549637,1236468498.36972,19.7002538054716,0.060789634939551,-17.8219792802213,28.1936252181148,921247700,0.00302445174139032,0.00157379033799981,47.94724,2.48707239188962e-10,0.00016701897658402,0.018415439751847,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,1
72.2,1.34,0.4,1,5,0.4,1,4,0.4,1,6,0.4,1,3,0.4,1,4,0.4,8,1,2,59.9,10,0,19.142502187777,37.1876013216428,19.6649331786142,5.29253313968529,24.14302969851,27.0956234301953,17876737994.7952,10095041025.4002,8888037521.78664,10165683445.888,18939312531.7383,6463511183.5839,0.00101023781049478,0.000415900375826137,0.000592025846967216,0.00034551465724341,0.000824899832170398,0.000141923507235938,33.3678508814872,13.8960200743329,10.8710079838376,87636.2690569817,27.180319732878,1413579944.5855,19.5678307433399,0.0950120974709939,-29.0837377273162,24.8364561432375,1105859000,0.00317892267224704,0.00252144046677567,43.91715,2.08462391385979e-10,6.09225529468449e-05,0.012112445129703,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,1
41.9,1.34,0.4,1,3,0.4,1,6,0.4,1,6,0.4,1,2,0.4,1,2,0.4,47,1,8,100,51,0,18.5297890212122,32.5066670302292,24.1483217254938,7.97272134199453,32.1337620645001,38.2043175505873,18106007802.1421,10140720667.6488,7290387411.09559,10639107060.0703,20292874831.6896,4675608322.8274,0.000616601307619286,0.00063085545031447,0.000481314988784851,0.000241655435581758,0.000428143971112402,0.000394789262199946,39.6195861283768,18.3789795454127,11.9130871590327,23275.4773421331,33.5934178308135,1573480916.55875,19.3442497916047,0.0726310080929048,-4.09068448494267,28.7603986409265,1019916000,0.00267540852967182,0.00177700082361374,50.06035,2.33522654880837e-10,8.50581302576248e-05,0.0107737098961389,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,1
42.1,1.34,0.4,1,3,0.4,1,6,0.4,1,6,0.4,1,2,0.4,1,2,0.4,50,1,8,100,65,0,18.5298192359863,32.4927405221333,24.1484622728647,7.97759772796843,32.1342970095064,38.2043175505873,18105943142.3577,10142282720.9597,7290346271.00815,10639759909.4109,20292842657.8624,4675608322.8274,0.000616599030190007,0.000630965831799699,0.00048131213447254,0.000241670044695877,0.000428142681116514,0.000394789262199946,39.6410619656545,18.3834951912861,11.9210629719698,23184.8001734103,33.6091348384538,1574259465.00214,19.6163197363828,0.0725634104379485,-4.04559147062882,28.7754971907185,1020853000,0.0026760748034811,0.00177807133441837,49.99761,2.3355667972846e-10,8.50950613853152e-05,0.0107558334185569,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,1
10.7,10.7,1.2,1,2,0.8,2,6,0.8,1,7,0.8,1,2,0.8,1,7,0.8,3,1,2,1.18,11,0,129.018402013506,519.025956021885,110.899992843476,0.953821828850559,320.329982353018,285.705235974312,1266939465.54744,666829393.465517,1375501922.77409,686058816.379501,2900154291.30408,515471914.699012,6.9270112733413e-05,0.000120492739821894,0.000187122611948562,2.82936849006073e-05,0.000358929161581442,1.52463953397499e-05,67.1989023289401,13.9740584963925,22.1633819284054,1865.79290571906,33.1390003900461,70105085.3787605,11.6876002669496,0.0409180208057984,544,30.6481819730299,111189300,0.000156775064212865,0.00140846837199246,53.24137,5.76816090717687e-09,9.88163135214448e-05,0.0168002132397249,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,0
3.03,8.83,2.4,4,8,1.2,3,7,1.1,1,10,0.8,1,2,1.2,1,6,1.2,4,1,6,7.24,14,0,169.356378637316,316.513939245258,172.000270013535,49.0064812594684,491.62386612523,276.309550503515,279349205.969656,510010620.413075,519537546.142398,2474501617.57868,1230941861.43298,311921173.163814,0.000489546664780449,0.000301782196977218,0.000135750420666038,0.000102810902258145,0.000196570848031986,4.82366833895287e-05,89.9427487639362,26.1794226849659,9.68614174251107,22.6059164527095,44.6011898090339,352242410.167894,14.4879260075416,0.0320334935087317,534,42.1274901371106,130326400,0.00042046669440377,0.000505877273086921,54.37457,1.63020418770906e-09,3.10168694646096e-05,0.00446868713134796,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,0
3.03,8.83,1.65,5,5,1.2,3,7,1.1,1,10,0.8,1,2,1.2,1,6,1.2,4,1,6,7.24,18,0,133.884065697539,316.506561546583,181.673603844384,50.1228214356622,501.13603973185,276.309550503515,560443073.73983,510016516.256982,492661431.310733,2478473861.94292,1155567170.54244,311921173.163814,0.000526319793661455,0.000301786258550383,0.000127403202275567,0.00010287557005133,0.00018236705352822,4.82366833895287e-05,89.9264465979308,24.9335019130677,9.20547462377356,22.1000721335112,44.717613618616,329368527.289716,13.2041660092563,0.0329454663307804,550.5,42.4915841829903,121603200,0.000412808698661345,0.00049765951858522,51.53267,1.66214658964105e-09,3.08166307208146e-05,0.00449570519283493,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,0
3.03,8.83,1.65,5,5,1.2,3,7,1.1,1,10,0.708,1,2,1.2,1,6,1.2,4,1,6,7.24,25,0,133.796611962112,316.699433625497,181.472936286092,44.8260461905517,500.980892930389,276.309550503515,561166228.361222,509862406.27967,493181245.134616,2998100973.90756,1157046762.62076,311921173.163814,0.000527117568495835,0.000301680093130916,0.000127565715456503,0.000111107154048921,0.000182645332846429,4.82366833895287e-05,90.2659227259365,25.1176980160745,9.83123930464263,16.9695137508852,45.3559377807908,332218755.907248,13.1971966720209,0.0292508258688304,631,43.1394588379259,130032700,0.00041332753166542,0.000488790119717715,52.35368,1.71074733827493e-09,2.86368520803604e-05,0.00417329408294287,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,0
25.9,4.48,0.8,1,2,0.4,1,3,0.4,1,3,0.4,1,2,0.4,1,4,0.4,2,3,8,94.7,1,0,46.024350861648,38.9387899881582,14.9226391337935,1.52191962990941,0.837796395404013,57.7026331950473,6201571552.65194,8728386069.23054,11629210805.1822,6480452227.76519,10763444783.7849,3134095666.86361,0.000259930651345624,0.000270692744682952,0.000392295894317642,0.000148044728604412,0.00053578118926628,0.000726959386674017,15.9426082456958,67.6573456345491,17.5290953982768,785766916.232245,11.5896963590463,4737794767.20069,13.3229125944742,0.217776849665977,-183.641750957494,19.3549833040093,1227498000,0.00218832242214683,0.00150833223943079,46.19652,3.36121335353975e-10,0.00249820328366003,0.170795527944223,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,1
74.9,1.34,0.4,1,3,0.4,1,6,0.4,1,2,0.4,1,2,0.4,1,2,0.4,50,1,5,59.9,30,0,19.1543340970985,32.6352984126451,16.865921311422,7.61848044573687,15.2472356392386,38.6247935819111,18201253854.8438,10126281141.7003,10295157521.749,10581918712.2269,17774678106.6212,4620918531.60082,0.000617388147717159,0.000629835967492085,0.00023116815832761,0.000240371436320137,0.000409380506822764,0.000243504993359587,26.0528321795758,35.9781906068449,12.4470456053904,463648.414869996,25.4841187402181,3016500228.56249,22.0726074581142,0.113169782527482,-7.0128784018836,28.6215793327625,1043591000,0.0026200770675956,0.00173595006205271,48.75551,2.99060077206842e-10,0.000186104884522205,0.0255588424146891,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,1
40,1.34,0.4,1,3,0.4,1,6,0.4,1,10,0.4,1,2,0.4,1,2,0.4,49,1,5,100,37,0,18.3676864474221,32.5499436655673,29.0962072573572,8.03700074435552,37.8097083187462,31.9596131953779,18083474379.5391,10135864993.7297,6088015956.01667,10649705403.0095,20642978886.7348,5539633528.57889,0.00061641746691007,0.00063051244619542,0.00066183492118436,0.000241893510447105,0.000430598293806854,0.000298998221425999,32.6431201006343,23.145329342909,11.6269989333963,77281.8480246393,36.8343789151029,1980897383.85646,17.7172232587389,0.0608933033616214,-5.07843588683777,28.6081130342916,995098900,0.00267453715297767,0.00177624271051865,50.36982,2.33800316247602e-10,0.000139453753395405,0.0174163809753278,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,1
40,1.34,0.4,1,3,0.4,1,6,0.4,1,9,0.4,1,2,0.4,1,2,0.4,50,1,7,100,42,0,18.3981405339197,32.5056579857488,27.9853424187836,8.03736706617947,36.752693218833,36.3150666469598,18087611613.3045,10140833854.671,6322802611.66173,10649387051.6323,20588467854.7171,4903674415.02167,0.000616450481873862,0.00063086344797303,0.000620412460785097,0.000241886219214094,0.000430217685175664,0.000364939015531929,33.5372277654568,23.029573700648,11.6882797580019,64773.9656256087,36.2583322772737,1972409768.1083,18.8547076349648,0.0626802145996749,-4.47303979313438,28.6445333960199,1001064000,0.00267646314493654,0.00177605732310733,50.35107,2.33892323807281e-10,0.000129624915367835,0.016141286344348,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,1
72.2,1.34,0.4,1,6,0.4,1,5,0.4,1,8,0.4,1,2,0.4,1,3,0.4,12,1,4,59.9,13,0,21.344037167902,35.0556636032088,28.5096000179622,9.45837614869091,47.6184618313058,35.440722513644,15539839256.8897,10105738589.5581,6206830112.7406,11052590885.236,18251766577.3235,5006915604.71,0.00104480449534413,0.00052174508919858,0.000540759918751216,0.000251000615204775,0.000558878052662683,0.000213736213942452,39.4208521677036,46.9850031249336,12.9418256885469,25797.9652208994,37.2519048999076,3593920838.70587,19.9123077517399,0.0477366722620973,-28.4550057,30.7892504845107,989930700,0.00239033774055362,0.00262818372506829,36.13225,2.44722183306225e-10,8.12613760075709e-05,0.0130015730344029,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,1
40.1,1.34,0.4,1,3,0.4,1,6,0.4,1,6,0.4,1,2,0.4,1,2,0.4,35,1,7,59.9,40,0,18.5294197995554,32.71281446169,24.1466953953306,7.9012528393623,32.1275711557766,43.9277821994079,18106758438.0062,10117569549.2773,7290863492.61741,10629406753.6732,20293247053.331,4107093297.98394,0.000616627812912288,0.000629221652014349,0.000481348019432138,0.000241438311824389,0.000428158899439315,0.000296225080760711,39.5259813929031,18.6055687068829,12.020750383459,24150.9722808283,33.5113874941523,1563137036.5701,17.6861527755473,0.0725196130670136,-4.61163929258313,28.6025335477021,1009917000,0.00262545225907257,0.00176739164301235,50.69805,2.32669394104356e-10,8.65962917811391e-05,0.010966306618909,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,1
10.1,43.4,2.4,1,3,1.2,1,3,0.4,1,7,0.8,1,2,2,1,2,1.2,1,3,9,28.6,2,0,117.878270549484,167.546116213248,61.6389634006188,92.9452485852614,1054.78534551159,290.548229834917,484364174.869035,727559210.906467,2881589213.76739,1583234699.10893,706383563.17782,296486390.351267,8.54131427909511e-05,6.40702615251799e-05,0.000191244970165087,6.3758682547209e-05,6.79661474826171e-05,0.000203049831121833,53.2865903511852,48.8099386400848,26.0517442274145,1528.88906791937,35.3155278956159,296421740.584158,17.8633703426873,0.0419393286073007,-18.8898138,34.371993279011,158211700,0.000189780599020209,0.000793547615534328,40.45969,2.39269320372396e-09,0.000131572514066995,0.0162420930071299,"HSOTA_COMP_Pin_2",65,3.3,1.6,0.1,0
