RESISTOR_0,MOSFET_10_1_L_gm2_PMOS,MOSFET_10_1_M_gm2_PMOS,MOSFET_10_1_W_gm2_PMOS,MOSFET_23_1_L_gm3_NMOS,MOSFET_23_1_M_gm3_NMOS,MOSFET_23_1_W_gm3_NMOS,MOSFET_8_2_L_gm1_PMOS,MOSFET_8_2_M_gm1_PMOS,MOSFET_8_2_W_gm1_PMOS,MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_21_2_L_LOAD2_NMOS,MOSFET_21_2_M_LOAD2_NMOS,MOSFET_21_2_W_LOAD2_NMOS,CAPACITOR_0,CAPACITOR_1,CURRENT_0_BIAS,gen,index,VDS0,VDS10,VDS17,VDS21,VDS23,VDS8,ft0,ft10,ft17,ft21,ft23,ft8,gm0,gm10,gm17,gm21,gm23,gm8,gmid_offset0,gmid_offset10,gmid_offset17,gmid_offset21,gmid_offset23,gmid_offset8,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.53,1,50,0.99,1,50,1,0.3,50,1,1,50,0.99,1,50,1,1,50,0.99,8,2,11,10,3,0.0836370819451048,1.60913145629467,0.0483343030655808,0.290858985872504,0.799878987308914,0.0483343030655808,130922723.222226,224670181.643848,98646807.7023005,284582084.917221,1007511606.74918,98646807.7023005,0.000725807028033125,0.000190099131070939,0.000289699287857012,0.000240763082166611,0.0014045108728802,0.000289699287857012,-6,10,-2,8,-10,-2,93.3598805973354,48.0413415448272,170.497090723637,43.4767581345274,85.3798509771992,2000917.69704358,108.936449363838,0.00391910543810122,395.000000000002,110.175199987972,7101189,0.000244999488394256,0.000220639856749555,64.15538,1.08015890269968e-07,2.87790418093126e-07,8.94211524108401e-05,"Leung_NMCNR_Pin_3",22,1.8,0.8,10,0
0.72,1,50,1,1,50,1,0.3,50,1,1,50,0.99,1,28,1,1,50,1,8,2,12,1,3,0.0905146312917353,1.60573315761823,0.0530160227141587,0.294256457130928,0.799869016008679,0.0530160227141587,194388508.991746,232112647.694063,144691351.014304,296744600.503971,1051155796.39416,144691351.014304,0.000728361099396519,0.000202882492012257,0.000291715470463595,0.00025890431839434,0.00148488327519649,0.000291715470463595,-9,-1,11,-8,7,7,94.2360889913077,46.3684328660889,171.591648275174,43.7558703101695,85.9376300140107,2096629.11741795,108.238625268432,0.00512359267878437,388.250000000001,110.819022452284,7758814,0.000265980791091593,0.000193663030650228,71.06213,9.89113695926656e-08,3.1434587413004e-07,8.96336202707015e-05,"Leung_NMCNR_Pin_3",22,1.8,0.8,10,0
0.72,0.3,50,1,1,50,1,0.3,50,1,1,50,1,1,50,1,1,50,1,8,2,13,1,7,0.0855147376151034,1.6022303761501,0.0492827688115999,0.297758394499377,0.80014389790436,0.0492827688115999,145221912.786195,1119251209.97939,108820684.591031,309976246.622866,1093085535.73652,108820684.591031,0.000842297001138994,0.000282184307411446,0.000335881396064715,0.000276346754173419,0.00156241508067281,0.000335881396064715,-5,-10,-7,-11,-10,9,83.6468419314733,40.6175204835161,151.063162574593,38.5211064565211,95.45167357172,1992846.46095923,108.805330751761,0.00481822391799055,377.650000000001,112.027184034724,7411720,0.000288610089965833,0.000200971770109441,80.33519,8.85645168760378e-08,1.36023219637293e-06,0.000130954701984765,"Leung_NMCNR_Pin_3",22,1.8,0.8,10,0
0.56,1,50,1,1,50,1,0.3,50,1,1,50,0.99,1,50,1,1,50,0.99,8,2,11,10,13,0.0836403694840568,1.60913146202107,0.0483343030655808,0.290858987006874,0.799880842496677,0.0483343030655808,130924681.796586,223716782.121908,98646807.7023005,284582089.067468,1007511642.13721,98646807.7023005,0.000725815622404989,0.000190604284396505,0.000289699287857012,0.000240763087410932,0.00140451080238872,0.000289699287857012,-9,-12,5,-6,13,-13,93.3765172522627,48.2867176373878,169.447585524287,43.2091343086931,85.5158590551427,2011138.95787027,108.939432713779,0.0040005524023447,376.400000000002,110.196627760045,7057482,0.000244999655035213,0.000218764757881221,65.24197,1.08018315300848e-07,2.78773041160751e-07,8.77008094576359e-05,"Leung_NMCNR_Pin_3",22,1.8,0.8,10,0
0.72,1,50,1,1,50,1,0.3,50,1,1,50,1,1,50,0.99,1,36,0.99,8,2,13,1,10,0.0851269449179715,1.58584780197147,0.0493506683339736,0.314138710729065,0.799860276077095,0.0493506683339735,145806664.687995,241574489.398687,109474917.203399,376095053.684963,1093080270.44935,109474917.203399,0.000839894783192611,0.000217213961594608,0.000335489267423686,0.000262733392024796,0.00156242616805247,0.000335489267423686,0,-2,-9,-9,-3,-7,93.6693129581889,46.8532856444923,164.795775621909,42.0229227835867,84.6639082835866,2299804.99884018,108.818105111236,0.00485336932983104,373.250000000001,110.440769877384,8089041,0.000288736734531447,0.000177969278972219,71.10502,8.41159017680223e-08,3.27900761437072e-07,9.79070736616405e-05,"Leung_NMCNR_Pin_3",22,1.8,0.8,10,0
0.72,1,50,0.99,1,50,1,0.3,50,1,1,50,1,1,50,1,1,50,0.99,8,2,13,1,12,0.0850261884524576,1.60187077028608,0.0492827688115999,0.29811798184502,0.799862080872889,0.0492827688115999,144901879.438225,241119514.954336,108820684.591032,311762363.147742,1093080303.97655,108820684.591032,0.000840852047090738,0.000214271453562757,0.000335881396064715,0.000275928840421182,0.00156242609751383,0.000335881396064715,5,9,-1,15,10,-13,93.5533808779599,46.2509786218785,167.001027365733,42.585261978262,84.6532307329539,2269049.63587729,108.95916666348,0.00473770085665742,368.550000000001,110.045428986276,8192986,0.000288585262344359,0.000189232311758171,70.61319,8.42388389781304e-08,3.18755586664055e-07,9.78353268158427e-05,"Leung_NMCNR_Pin_3",22,1.8,0.8,10,0
0.74,1,47,0.98,1,50,1,0.3,50,1,1,50,0.99,1,50,1,1,11,0.96,8,2,15,10,26,0.0863360765939576,1.50515601873536,0.0501936111171659,0.39480351458896,0.799814534163933,0.0501936111171659,157632833.391404,270449148.994209,118080361.669963,782680217.700273,1171957226.9324,118080361.669963,0.000951701497285959,0.000242617135731219,0.000380465299171824,0.000219164324990481,0.00170913477711812,0.000380465299171824,10,-6,13,-4,2,-2,95.7804208303968,47.5137688350589,156.583081864891,39.9286858755472,82.6806132868564,2687385.10411458,108.567398421441,0.00486302067197161,354.350000000002,112.136696682215,8856360,0.000332706667116626,0.000151749329936931,73.47603,7.70152200799904e-08,4.8460079295598e-07,0.000125954600515898,"Leung_NMCNR_Pin_3",22,1.8,0.8,10,0
0.72,1,50,1,1,50,1,0.3,50,1,1,50,0.99,1,50,1,1,50,1,8,2,15,1,16,0.0864011872973355,1.59588003499037,0.0501936111171657,0.304107060721439,0.799851083325269,0.0501936111171657,157679367.897696,254784815.560865,118080361.669963,334696071.466565,1171957909.98016,118080361.669963,0.000951916957875501,0.000237469647537668,0.000380465299171826,0.000309898045121831,0.00170913334239221,0.000380465299171826,1,13,0,-3,8,-2,93.2118060134515,44.1822208617197,164.066669220079,41.8370006511202,84.343412400289,2492849.1009924,108.947693871876,0.00560994569421677,350.750000000001,109.990470835458,9256969,0.000331894095750103,0.000181890936798326,72.37877,7.65374953410995e-08,3.21284434832703e-07,0.000100834578645181,"Leung_NMCNR_Pin_3",22,1.8,0.8,10,0
0.92,1,33,0.98,1,50,1,0.3,50,1,1,50,0.99,1,33,0.98,1,2,0.53,8,2,14,3,25,0.0904058071447896,1.26462369010214,0.0530939239130161,0.635012971511358,0.799716227423535,0.0530939239130161,195001132.157032,310836271.035734,145271069.330628,2433848258.32439,1133194093.09492,145271069.330628,0.000845595351834671,0.000215684779606659,0.00033888968406048,9.03138834071719e-05,0.00163691790880596,0.00033888968406048,3,8,15,8,-6,9,98.0152985820049,52.0434919605687,154.438750785239,39.3818814502358,79.2705361132198,2751570.16845351,107.849153914159,0.00663367572118332,345.300000000001,113.859371381627,8165268,0.000311003475430112,0.000129728056743733,75.94307,8.39198653569597e-08,9.21045866605907e-07,0.000199279170984945,"Leung_NMCNR_Pin_3",22,1.8,0.8,10,0
0.74,1,50,0.99,1,50,1,0.3,50,1,1,50,0.99,1,50,1,1,50,1,8,2,13,8,35,0.0850382152619897,1.60224180352306,0.0492813401604682,0.297746961894111,0.799863921073439,0.0492813401604682,144886298.732325,241060400.039967,108802841.779357,309932581.016731,1092984209.4347,108802841.779357,0.00084068178934599,0.000214179675912773,0.000335796741694429,0.00027628857910921,0.00156224786936142,0.000335796741694429,13,-1,-7,-11,2,1,93.4422003670288,46.0944745350725,166.609324089201,42.4853776427462,84.7622395351851,2260873.29107557,108.945858113101,0.00475415680525061,342.900000000001,110.063389543661,8171968,0.0002885216674564,0.000186906736283145,71.32081,8.7018833900979e-08,3.09433565819361e-07,9.62028919960778e-05,"Leung_NMCNR_Pin_3",22,1.8,0.8,10,0
0.92,1,50,1,1,50,1,0.3,50,1,1,30,0.99,1,50,1,1,50,1,8,2,13,10,36,0.0854339898996066,1.60265477505616,0.0492282380349512,0.297334100795415,0.799974833608311,0.0492282380349513,144303042.313444,239117201.326359,108161913.810212,308357757.151625,1089211088.78169,108161913.810212,0.00083448957849943,0.000213356476967165,0.000332769269895347,0.000274193134102553,0.00155524823807844,0.000332769269895347,-7,15,5,3,0,-13,88.3461223485413,45.6000489586702,161.242080796585,41.1167306031291,96.6817624246492,2219063.9217297,108.222918090393,0.00538551620133592,340.200000000002,110.781121454452,7846625,0.000286256648506588,0.000169332000121926,78.25666,8.68045348909638e-08,3.35713898152457e-07,1.26177867825206e-05,"Leung_NMCNR_Pin_3",22,1.8,0.8,10,0
1.18,0.6,50,1,1,50,1,0.3,50,1,1,50,0.99,1,50,1,1,50,1,8,2,12,6,27,0.0845744686393734,1.60573307541748,0.0488124109641129,0.294256539315788,0.800003703928884,0.0488124109641129,138214693.442664,500433536.673726,103849059.028116,296744907.641104,1051158331.20724,103849059.028116,0.000784372352748084,0.00023023778339482,0.000312936574826568,0.000258904718862403,0.00148487808753491,0.000312936574826568,5,-12,12,13,-4,3,87.4880720188499,42.4085880379189,163.339096596006,41.6514696319815,94.5856294931094,1923434.05214843,108.86643192463,0.00584355310520841,340.200000000001,111.08799149311,7408216,0.000266793083129714,0.000162757646088683,87.74839,9.28413205097175e-08,4.44000854469828e-07,3.22836218635825e-05,"Leung_NMCNR_Pin_3",22,1.8,0.8,10,0
0.92,1,50,0.99,1,50,1,0.3,50,1,1,50,0.99,1,50,1,1,23,0.98,8,2,12,10,39,0.0843279230794697,1.56582249541014,0.0488124109641129,0.334160803888555,0.799862929758408,0.0488124109641129,138060235.137928,236409571.482418,103849059.028116,465118034.281792,1051155681.81562,103849059.028116,0.000783684549083062,0.000207558271987802,0.000312936574826568,0.000226898023833234,0.00148488350959262,0.000312936574826568,13,0,-6,4,10,6,94.0706013360296,47.2431928420947,159.88359619414,40.7703170295056,84.7718633150272,2145373.04442797,108.697654068522,0.00499496469855181,335.950000000001,111.080136308235,7260516,0.000267125075140287,0.000157152184990155,76.87103,9.12034282020413e-08,3.40396924360942e-07,9.71079038558642e-05,"Leung_NMCNR_Pin_3",22,1.8,0.8,10,0
0.61,1,50,1,1,50,1,0.3,50,1,1,50,0.99,1,50,1,1,50,0.99,8,2,13,10,44,0.0850415174760582,1.60188206202121,0.0492813401604679,0.298106700989408,0.799865787107647,0.0492813401604679,144888472.952971,240095405.895311,108802841.779357,311719162.079844,1092984244.29131,108802841.779357,0.000840691605760229,0.000214837904438156,0.000335796741694428,0.000275871693958197,0.00156224779678611,0.000335796741694428,-11,15,-14,-5,2,-11,93.3236414159313,47.2894543868958,169.962958536421,43.3405544267873,84.8973728549416,2319512.92610756,108.94058013431,0.00453564131035859,333.650000000001,110.092353794159,8336558,0.000288525081540517,0.000206615402482174,66.73833,8.52707923940793e-08,3.00591043894127e-07,9.4431269010764e-05,"Leung_NMCNR_Pin_3",22,1.8,0.8,10,0
1.36,1,50,1,1,50,1,0.3,50,1,1,50,1,1,6,0.88,1,10,0.92,8,2,12,4,30,0.130638064151779,1.51084121861326,0.0793017858934478,0.389123687531985,0.799850503559174,0.0793017858934478,476943461.463436,238601971.714212,348716387.52603,752778895.397055,1051248846.51622,348716387.52603,0.000504922377274688,0.0002133801967476,0.000204148690877752,0.000181393110208302,0.00148505637772404,0.000204148690877752,-10,14,-5,10,-6,6,99.8445325165845,50.6052382987486,182.88930854549,46.6367736791,88.7779957560084,2270916.78663051,107.154841234542,0.00875117875686275,333.500000000001,116.06536219209,8207182,0.000263971369132617,0.000131234867839842,91.37205,9.31072752061342e-08,4.1261406672044e-07,8.60788239308574e-05,"Leung_NMCNR_Pin_3",22,1.8,0.8,10,0
1.18,0.6,50,1,1,50,1,0.3,50,1,1,44,0.98,1,14,0.96,1,50,0.99,8,2,14,6,31,0.107091541675172,1.59871659607608,0.0636927134422761,0.301271356932915,0.79997998150279,0.0636927134422761,315486424.505403,538111896.308263,231727517.642761,323955168.962776,1132119802.79781,231727517.642761,0.000716842656877575,0.000258363258193282,0.000288113494190935,0.000292208169835267,0.00163490025159959,0.000288113494190935,-12,4,3,-11,-14,7,88.1046598134739,30.7552202813865,162.501770648055,41.437951515254,100.396988842137,1606311.37584416,107.442728930347,0.00887458531037359,330.7,113.173544056252,8487289,0.000307228833339253,0.000172735697670174,92.81211,7.72397635770135e-08,3.27183562491284e-07,2.22114508546811e-05,"Leung_NMCNR_Pin_3",22,1.8,0.8,10,0
0.56,0.3,50,1,1,50,1,0.3,50,1,1,50,1,1,9,0.91,1,50,1,8,2,12,10,46,0.116445839672461,1.60572174282596,0.069743927360126,0.294267869269141,0.800065271874654,0.069743927360126,379298332.50203,1059177371.4873,277602229.820076,296787250.899018,1051252866.47744,277602229.820076,0.000568968277432614,0.000263649427018738,0.000229060330899575,0.000258959931124232,0.0014850480655762,0.000229060330899575,-6,-2,-10,1,-4,2,85.3396678802711,41.7306088171714,186.108610505215,47.4576956788298,107.182783442023,1873262.69541832,107.448266621663,0.0065293903203428,329.700000000001,114.64055622361,8354307,0.000264055393350885,0.00021688335171713,74.90947,9.59447381079261e-08,8.46968596880937e-07,7.38199678281815e-05,"Leung_NMCNR_Pin_3",22,1.8,0.8,10,0
0.74,1,50,0.99,1,50,1,0.3,50,1,1,50,0.99,1,50,1,1,50,1,8,2,12,8,47,0.0843429889063676,1.60573314866323,0.0488124109641129,0.294256458620842,0.799871457599548,0.0488124109641129,138069699.075294,233088620.127048,103849059.028116,296744606.072,1051155842.35819,103849059.028116,0.000783726692565307,0.00020232713012553,0.000312936574826568,0.000258904325654346,0.0014848831811644,0.000312936574826568,-11,-8,-14,-3,10,-10,93.4957640552355,47.1029466722802,166.030738094326,42.3378382140532,85.0637674423021,2136241.48153614,108.945858113101,0.00502200424231354,319.300000000001,110.115233726753,7529927,0.000266780047741098,0.00019694875017511,70.89219,9.8491161327997e-08,2.98436146385361e-07,9.28298624209845e-05,"Leung_NMCNR_Pin_3",22,1.8,0.8,10,0
1.36,1,50,1,1,50,1,0.3,50,1,1,50,1,1,50,1,1,50,1,8,2,12,4,55,0.0843343991467798,1.60572186112017,0.048813762148122,0.294267750994313,0.799871644972004,0.048813762148122,138087408.383786,232138222.842671,103866550.903086,296786808.856701,1051249242.40568,103866550.903086,0.000783898803174262,0.000202920366406061,0.000313016985526024,0.000258959354715507,0.00148505555960012,0.000313016985526024,-4,12,10,-8,11,2,93.4747988472956,39.3086274348701,165.897380259943,42.3038319662853,85.0926632336085,1783128.62892898,108.980732241989,0.00640661939726806,293.6,110.113471709006,7525482,0.000266836891017256,0.000159478494763453,88.56158,9.16574294279777e-08,2.97878808683261e-07,9.26113591381839e-05,"Leung_NMCNR_Pin_3",22,1.8,0.8,10,0
1.02,0.887,50,0.983,1,50,1,0.3,50,1,1,43,0.998,1,50,1,1,34,1,8,2,11.7,12,51,0.0842837962234655,1.58843056273765,0.0486566710839625,0.311556875400432,0.79993063964979,0.0486566710839625,135836009.731056,281278934.787759,102149100.322461,364894634.534158,1037281823.59117,102149100.322461,0.000765024559083262,0.000206559961356059,0.000305248712788387,0.000239651463144033,0.00145928936829647,0.000305248712788387,6,12,-8,-5,-12,-12,90.3885366042063,46.5982745360744,159.641602888428,40.708608736549,89.2058844616479,2058477.95811324,108.535745494284,0.00534838147566204,286.7,110.939388305822,7052165,0.000259852837724288,0.000157361233315872,80.39724,9.7752556506704e-08,9.09637182966438e-08,4.82437572109085e-05,"Leung_NMCNR_Pin_3",22,1.8,0.8,10,0
0.885,0.3,50,0.994,1,50,1,0.3,50,1,1,50,1,1,9,0.91,1,50,1,8,2,10.7,12,55,0.113179388369045,1.61064604572409,0.0676474743482676,0.289344659017117,0.800072842051078,0.0676474743482676,357340611.771806,981102127.082785,261795151.749042,278673909.652656,994121851.404952,261795151.749042,0.000522769462544697,0.000238816296011799,0.000210312750714667,0.000235712758101515,0.00137991564601023,0.000210312750714667,-8,-1,-12,3,11,-15,85.3008367550578,52.9365572523026,178.083541176511,45.4113030000103,106.701105084439,2124417.31415135,107.455409356626,0.00702210570607617,283.9,114.453750894116,7146739,0.000236066965530533,0.000174489534801393,83.30322,1.00610091578876e-07,8.79066076411861e-07,7.50375495590649e-05,"Leung_NMCNR_Pin_3",22,1.8,0.8,10,0
0.885,1,50,1.01,1,50,1,0.3,50,1,1,50,0.984,1,50,1.02,1,1,0.972,8,2,13.1,15,49,0.0848107348485496,1.24684922979839,0.0491785427240751,0.652808692332912,0.79983260515558,0.0491785427240751,143786949.072471,251069146.254202,108019837.971472,2460007683.15892,1097016322.85041,108019837.971472,0.0008482489223426,0.000237367324647731,0.000338855827453072,8.24264572932235e-05,0.00156972430650363,0.000338855827453072,-1,14,7,-1,-4,7,95.628974814698,48.4627702039158,156.227966697295,39.8381315078102,83.7290472248654,2406615.31183409,108.524048026232,0.00464757828233042,280.3,114.600022160719,7758133,0.000292112081052761,0.000133687026573203,77.06429,8.97708423281112e-08,4.55867001496468e-07,0.000110527067547439,"Leung_NMCNR_Pin_3",22,1.8,0.8,10,0
0.885,1,50,1,1,50,1,0.3,50,1,1,50,0.99,1,50,1,1,50,0.99,8,2,13.1,12,61,0.0851104727039856,1.60154473312191,0.0493277479296273,0.298443945771827,0.799865041623113,0.0493277479296272,145553533.127261,240866972.730521,109285764.996716,313011959.042905,1097075247.52358,109285764.996716,0.000846336236862351,0.000216006717143986,0.000338062816710656,0.000277583465905894,0.00156983116789844,0.000338062816710655,8,11,0,-14,11,7,93.3182467283103,44.4945136595261,160.260247904939,40.8663632157594,84.8681751803465,2198852.66160049,108.946890731218,0.00442833042803035,277.100000000001,110.087406213717,7919823,0.000290697129991219,0.000172440619819937,76.87405,8.45177288489631e-08,3.01666176277804e-07,9.47600568406148e-05,"Leung_NMCNR_Pin_3",22,1.8,0.8,10,0
0.885,1,47,0.98,1,50,1,0.3,50,1,1,50,0.99,1,50,1.01,1,11,0.969,8,2,15,12,62,0.0862004494049299,1.5057237843451,0.0501118331718434,0.39423579552271,0.799814641906682,0.0501118331718434,156717378.758095,270421636.291431,117412707.298789,778910612.16338,1171957228.94612,117412707.298789,0.000953045198732303,0.000242571029434409,0.000380983310440341,0.000219770507953969,0.00170913477288883,0.000380983310440341,1,-15,-15,2,-4,9,95.7599788497537,46.3425128287745,155.296895764797,39.6007084200232,82.6704250857854,2621242.51309234,108.587766345938,0.00531257280869741,276.5,112.113556312716,8783961,0.000332719843298002,0.000146689757889785,78.54796,7.93311940577987e-08,4.83705935046541e-07,0.00012596417319588,"Leung_NMCNR_Pin_3",22,1.8,0.8,10,0
